user_id,course_id,interaction_type,interaction
user_173,530426,view,1
user_398,530426,view,1
user_211,530426,view,1
user_237,530426,buy,1
user_132,530426,view,1
user_2,530426,enrolled,1
user_105,530426,enrolled,1
user_47,530426,view,1
user_108,530426,view,1
user_136,530426,buy,1
user_65,530426,view,1
user_247,530426,enrolled,1
user_132,530426,buy,1
user_341,530426,buy,1
user_29,530426,view,1
user_436,530426,enrolled,1
user_450,530426,view,1
user_248,530426,buy,1
user_383,530426,view,1
user_268,530426,buy,1
user_225,530426,view,1
user_237,530426,enrolled,1
user_233,530426,view,1
user_249,530426,view,1
user_6,530426,buy,1
user_153,530426,buy,1
user_145,530426,view,1
user_42,530426,buy,1
user_100,530426,buy,1
user_309,530426,enrolled,1
user_257,530426,view,1
user_65,530426,view,1
user_155,530426,view,1
user_68,530426,view,1
user_45,627782,enrolled,1
user_242,627782,complete,1
user_91,627782,buy,1
user_343,627782,enrolled,1
user_395,627782,view,1
user_148,627782,complete,1
user_151,627782,view,1
user_71,627782,view,1
user_272,627782,view,1
user_66,627782,enrolled,1
user_313,627782,view,1
user_368,627782,buy,1
user_290,1211198,view,1
user_282,1211198,complete,1
user_417,1211198,enrolled,1
user_110,1211198,view,1
user_348,1211198,view,1
user_152,1211198,view,1
user_116,1211198,view,1
user_464,1211198,complete,1
user_317,1211198,complete,1
user_43,1211198,buy,1
user_324,1211198,enrolled,1
user_232,1211198,view,1
user_497,1211198,enrolled,1
user_11,1211198,view,1
user_69,1211198,buy,1
user_146,1211198,view,1
user_370,1211198,view,1
user_390,1211198,view,1
user_483,1211198,view,1
user_85,1211198,view,1
user_310,1211198,view,1
user_123,1211198,enrolled,1
user_57,1211198,view,1
user_336,1211198,enrolled,1
user_17,1211198,complete,1
user_424,1211198,view,1
user_341,1211198,view,1
user_164,1211198,buy,1
user_233,1211198,view,1
user_181,1211198,view,1
user_208,1211198,complete,1
user_17,1211198,view,1
user_85,1211198,complete,1
user_81,1211198,view,1
user_311,1211198,buy,1
user_33,1211198,view,1
user_401,1211198,enrolled,1
user_193,1211198,buy,1
user_94,1211198,view,1
user_16,1211198,enrolled,1
user_249,1211198,enrolled,1
user_478,1211198,view,1
user_433,1211198,view,1
user_350,1211198,view,1
user_290,1211198,view,1
user_247,1211198,buy,1
user_13,294294,view,1
user_141,294294,view,1
user_218,294294,view,1
user_60,294294,view,1
user_368,294294,enrolled,1
user_146,294294,view,1
user_99,294294,view,1
user_172,294294,buy,1
user_154,294294,view,1
user_444,294294,complete,1
user_222,294294,view,1
user_473,294294,enrolled,1
user_321,294294,view,1
user_240,294294,view,1
user_197,294294,enrolled,1
user_263,294294,enrolled,1
user_395,294294,enrolled,1
user_8,294294,view,1
user_455,294294,view,1
user_418,294294,view,1
user_219,294294,buy,1
user_245,294294,enrolled,1
user_408,294294,enrolled,1
user_340,294294,enrolled,1
user_412,294294,view,1
user_486,294294,view,1
user_330,294294,view,1
user_485,294294,buy,1
user_496,294294,buy,1
user_468,294294,complete,1
user_113,294294,view,1
user_347,294294,view,1
user_446,294294,complete,1
user_383,294294,view,1
user_310,294294,buy,1
user_225,294294,enrolled,1
user_78,294294,enrolled,1
user_116,294294,buy,1
user_329,294294,enrolled,1
user_430,294294,buy,1
user_200,294294,view,1
user_191,294294,view,1
user_40,294294,view,1
user_473,294294,view,1
user_15,692920,buy,1
user_288,692920,complete,1
user_196,692920,buy,1
user_210,692920,view,1
user_361,692920,view,1
user_247,692920,view,1
user_427,692920,view,1
user_188,692920,view,1
user_125,692920,view,1
user_112,692920,enrolled,1
user_2,692920,view,1
user_76,692920,view,1
user_489,692920,view,1
user_297,692920,enrolled,1
user_92,692920,buy,1
user_52,692920,view,1
user_275,692920,enrolled,1
user_317,692920,buy,1
user_450,692920,view,1
user_215,692920,view,1
user_223,692920,view,1
user_226,692920,buy,1
user_289,692920,enrolled,1
user_495,349144,enrolled,1
user_218,349144,view,1
user_300,349144,view,1
user_305,349144,complete,1
user_39,349144,buy,1
user_80,349144,buy,1
user_82,349144,enrolled,1
user_82,349144,view,1
user_68,349144,view,1
user_322,349144,buy,1
user_15,349144,complete,1
user_76,349144,view,1
user_261,349144,view,1
user_246,349144,view,1
user_219,349144,enrolled,1
user_37,349144,view,1
user_487,711688,buy,1
user_160,711688,view,1
user_76,711688,view,1
user_151,711688,view,1
user_467,711688,view,1
user_70,711688,view,1
user_359,711688,enrolled,1
user_334,711688,view,1
user_278,711688,view,1
user_45,711688,view,1
user_98,711688,view,1
user_119,711688,complete,1
user_407,711688,enrolled,1
user_62,711688,view,1
user_62,711688,buy,1
user_166,711688,view,1
user_342,711688,view,1
user_258,711688,complete,1
user_363,711688,view,1
user_209,711688,enrolled,1
user_221,711688,view,1
user_350,711688,view,1
user_310,711688,view,1
user_257,711688,view,1
user_464,711688,view,1
user_320,711688,buy,1
user_132,711688,view,1
user_36,711688,complete,1
user_337,711688,enrolled,1
user_312,711688,complete,1
user_437,711688,view,1
user_294,711688,view,1
user_53,711688,complete,1
user_275,711688,view,1
user_63,711688,enrolled,1
user_173,711688,view,1
user_445,711688,enrolled,1
user_391,711688,enrolled,1
user_182,711688,buy,1
user_500,711688,view,1
user_394,711688,view,1
user_160,711688,buy,1
user_369,711688,view,1
user_2,711688,enrolled,1
user_46,711688,enrolled,1
user_236,711688,view,1
user_230,625920,buy,1
user_185,625920,buy,1
user_166,625920,enrolled,1
user_146,625920,view,1
user_258,625920,view,1
user_75,625920,enrolled,1
user_450,625920,enrolled,1
user_4,625920,view,1
user_349,625920,enrolled,1
user_196,625920,buy,1
user_38,625920,view,1
user_132,286508,enrolled,1
user_350,286508,enrolled,1
user_129,286508,enrolled,1
user_135,286508,view,1
user_233,286508,buy,1
user_208,286508,complete,1
user_93,286508,view,1
user_129,286508,enrolled,1
user_369,286508,view,1
user_233,286508,view,1
user_455,286508,view,1
user_260,286508,view,1
user_13,286508,buy,1
user_43,286508,enrolled,1
user_424,286508,view,1
user_321,286508,view,1
user_496,286508,buy,1
user_26,286508,view,1
user_383,286508,buy,1
user_218,286508,view,1
user_4,286508,enrolled,1
user_94,286508,view,1
user_320,286508,view,1
user_405,286508,enrolled,1
user_23,286508,view,1
user_412,286508,view,1
user_256,286508,buy,1
user_460,286508,buy,1
user_117,286508,buy,1
user_344,286508,view,1
user_393,286508,view,1
user_292,286508,view,1
user_452,286508,view,1
user_155,286508,view,1
user_290,286508,view,1
user_486,286508,buy,1
user_226,286508,view,1
user_71,286508,buy,1
user_311,286508,enrolled,1
user_370,286508,view,1
user_173,286508,enrolled,1
user_412,286508,view,1
user_268,286508,buy,1
user_290,286508,buy,1
user_320,286508,view,1
user_140,286508,view,1
user_233,286508,view,1
user_365,286508,buy,1
user_170,768940,buy,1
user_404,768940,view,1
user_421,768940,view,1
user_340,768940,enrolled,1
user_454,768940,buy,1
user_135,768940,view,1
user_81,768940,view,1
user_119,768940,buy,1
user_75,768940,complete,1
user_450,768940,enrolled,1
user_484,768940,enrolled,1
user_419,768940,buy,1
user_462,768940,buy,1
user_439,768940,view,1
user_64,768940,buy,1
user_219,768940,view,1
user_195,768940,view,1
user_325,768940,buy,1
user_256,768940,view,1
user_161,768940,view,1
user_44,768940,view,1
user_412,768940,view,1
user_237,768940,view,1
user_102,768940,view,1
user_41,768940,view,1
user_291,768940,enrolled,1
user_368,768940,enrolled,1
user_40,768940,enrolled,1
user_164,768940,buy,1
user_86,768940,view,1
user_87,768940,enrolled,1
user_111,768940,view,1
user_98,768940,buy,1
user_463,768940,buy,1
user_340,768940,view,1
user_351,768940,view,1
user_22,640428,enrolled,1
user_399,640428,view,1
user_179,640428,view,1
user_91,640428,enrolled,1
user_345,640428,buy,1
user_302,640428,buy,1
user_402,640428,view,1
user_427,640428,buy,1
user_449,640428,view,1
user_288,640428,complete,1
user_283,640428,enrolled,1
user_63,640428,complete,1
user_10,640428,view,1
user_325,1168910,view,1
user_492,1168910,enrolled,1
user_468,1168910,view,1
user_77,1168910,complete,1
user_428,1168910,buy,1
user_181,1168910,view,1
user_50,1168910,buy,1
user_492,1168910,enrolled,1
user_252,1168910,view,1
user_189,1168910,enrolled,1
user_278,1168910,buy,1
user_470,1168910,view,1
user_490,1168910,enrolled,1
user_348,1168910,view,1
user_244,1168910,view,1
user_278,1168910,view,1
user_186,1168910,view,1
user_217,1168910,buy,1
user_364,1168910,buy,1
user_459,1168910,view,1
user_114,1168910,view,1
user_342,1168910,view,1
user_324,1168910,view,1
user_278,1168910,buy,1
user_83,1168910,view,1
user_377,1168910,complete,1
user_371,1168910,buy,1
user_398,1168910,complete,1
user_32,640426,enrolled,1
user_36,640426,view,1
user_116,640426,view,1
user_128,640426,view,1
user_300,640426,complete,1
user_445,640426,enrolled,1
user_111,640426,view,1
user_478,640426,buy,1
user_332,640426,view,1
user_86,640426,view,1
user_500,640426,view,1
user_49,640426,enrolled,1
user_407,640426,buy,1
user_482,640426,enrolled,1
user_152,640426,complete,1
user_56,640426,complete,1
user_158,640426,view,1
user_253,640426,view,1
user_163,640426,buy,1
user_422,640426,view,1
user_454,640426,enrolled,1
user_382,640426,view,1
user_313,640426,view,1
user_136,640426,enrolled,1
user_302,640426,view,1
user_404,640426,enrolled,1
user_412,640426,view,1
user_159,640426,view,1
user_153,640426,complete,1
user_232,640426,buy,1
user_282,640426,view,1
user_258,300466,view,1
user_291,300466,enrolled,1
user_486,300466,view,1
user_88,300466,view,1
user_341,300466,buy,1
user_374,300466,view,1
user_152,300466,buy,1
user_458,300466,buy,1
user_214,300466,view,1
user_325,300466,enrolled,1
user_52,682060,view,1
user_93,682060,enrolled,1
user_481,682060,enrolled,1
user_389,682060,enrolled,1
user_171,682060,view,1
user_306,682060,view,1
user_335,682060,view,1
user_128,682060,view,1
user_84,682060,view,1
user_255,682060,enrolled,1
user_283,682060,view,1
user_349,809216,complete,1
user_337,809216,buy,1
user_281,809216,complete,1
user_476,809216,buy,1
user_183,809216,view,1
user_256,809216,view,1
user_363,809216,complete,1
user_395,809216,buy,1
user_229,809216,buy,1
user_427,809216,enrolled,1
user_8,809216,view,1
user_343,809216,buy,1
user_86,809216,view,1
user_394,809216,view,1
user_448,809216,buy,1
user_391,809216,buy,1
user_12,532140,view,1
user_322,532140,enrolled,1
user_321,532140,enrolled,1
user_28,532140,complete,1
user_337,532140,complete,1
user_359,532140,view,1
user_109,532140,view,1
user_366,532140,view,1
user_136,532140,view,1
user_425,532140,enrolled,1
user_30,532140,enrolled,1
user_184,532140,buy,1
user_340,532140,enrolled,1
user_107,532140,complete,1
user_94,532140,complete,1
user_183,532140,enrolled,1
user_330,532140,complete,1
user_239,532140,complete,1
user_89,532140,view,1
user_28,532140,view,1
user_69,532140,view,1
user_5,532140,complete,1
user_8,532140,complete,1
user_259,532140,view,1
user_275,532140,view,1
user_279,532140,view,1
user_163,532140,view,1
user_114,532140,complete,1
user_174,532140,buy,1
user_254,532140,view,1
user_226,532140,view,1
user_118,532140,view,1
user_147,532140,view,1
user_366,532140,view,1
user_153,532140,view,1
user_251,532140,buy,1
user_146,532140,view,1
user_6,532140,view,1
user_64,532140,view,1
user_314,532140,view,1
user_322,532140,enrolled,1
user_26,532140,complete,1
user_401,532140,view,1
user_276,532140,view,1
user_59,532140,view,1
user_315,546832,view,1
user_113,546832,complete,1
user_347,546832,view,1
user_18,546832,buy,1
user_421,546832,view,1
user_191,546832,view,1
user_306,546832,complete,1
user_462,546832,buy,1
user_10,546832,enrolled,1
user_46,546832,enrolled,1
user_199,546832,enrolled,1
user_19,546832,buy,1
user_465,546832,buy,1
user_222,546832,enrolled,1
user_197,546832,view,1
user_323,546832,view,1
user_72,546832,view,1
user_392,546832,buy,1
user_310,546832,view,1
user_378,546832,view,1
user_404,546832,enrolled,1
user_37,546832,enrolled,1
user_58,546832,buy,1
user_393,546832,buy,1
user_412,546832,enrolled,1
user_190,546832,complete,1
user_178,546832,view,1
user_436,1260674,view,1
user_263,1260674,view,1
user_427,1260674,buy,1
user_184,1260674,view,1
user_293,1260674,view,1
user_157,1260674,view,1
user_63,1260674,view,1
user_319,1260674,view,1
user_391,1260674,view,1
user_275,1260674,enrolled,1
user_95,1260674,view,1
user_199,1260674,complete,1
user_237,1260674,view,1
user_416,1260674,enrolled,1
user_471,1260674,complete,1
user_142,1260674,view,1
user_458,1260674,view,1
user_477,1260674,enrolled,1
user_92,1260674,buy,1
user_55,1260674,buy,1
user_2,1260674,buy,1
user_31,1260674,view,1
user_300,1260674,enrolled,1
user_168,1260674,buy,1
user_255,1260674,buy,1
user_163,1260674,buy,1
user_206,1260674,view,1
user_280,1260674,view,1
user_68,1260674,buy,1
user_134,1260674,buy,1
user_425,1260674,buy,1
user_323,1260674,view,1
user_263,288110,enrolled,1
user_49,288110,enrolled,1
user_336,288110,enrolled,1
user_336,288110,buy,1
user_172,288110,buy,1
user_188,288110,enrolled,1
user_449,288110,complete,1
user_108,288110,view,1
user_274,288110,view,1
user_176,288110,view,1
user_77,288110,buy,1
user_225,388104,complete,1
user_88,388104,enrolled,1
user_107,388104,buy,1
user_201,388104,enrolled,1
user_303,388104,view,1
user_116,388104,buy,1
user_256,388104,buy,1
user_336,388104,view,1
user_395,388104,buy,1
user_175,388104,buy,1
user_202,388104,enrolled,1
user_296,388104,buy,1
user_486,388104,enrolled,1
user_172,388104,complete,1
user_68,388104,view,1
user_1,388104,view,1
user_108,388104,view,1
user_480,388104,view,1
user_62,388104,view,1
user_446,388104,view,1
user_494,388104,enrolled,1
user_349,388104,enrolled,1
user_150,388104,view,1
user_251,388104,view,1
user_223,388104,complete,1
user_377,388104,view,1
user_466,388104,view,1
user_488,388104,buy,1
user_81,388104,view,1
user_229,388104,view,1
user_175,388104,view,1
user_365,388104,view,1
user_281,388104,enrolled,1
user_477,388104,view,1
user_63,388104,view,1
user_463,388104,complete,1
user_25,388104,view,1
user_343,388104,complete,1
user_372,388104,buy,1
user_143,388104,enrolled,1
user_217,388104,view,1
user_279,388104,view,1
user_383,388104,view,1
user_467,388104,view,1
user_326,388104,enrolled,1
user_259,742392,view,1
user_110,742392,enrolled,1
user_380,742392,view,1
user_21,742392,view,1
user_42,742392,view,1
user_96,742392,view,1
user_326,742392,view,1
user_375,742392,view,1
user_155,742392,view,1
user_388,742392,enrolled,1
user_114,742392,enrolled,1
user_386,1265678,view,1
user_471,1265678,view,1
user_35,1265678,enrolled,1
user_218,1265678,buy,1
user_168,1265678,buy,1
user_132,1265678,view,1
user_469,1265678,enrolled,1
user_319,1265678,complete,1
user_295,1265678,enrolled,1
user_268,1265678,enrolled,1
user_220,1265678,complete,1
user_275,1265678,complete,1
user_378,1265678,view,1
user_238,1265678,view,1
user_497,1265678,view,1
user_284,1265678,view,1
user_432,1265678,complete,1
user_68,1265678,complete,1
user_76,1265678,view,1
user_216,1265678,enrolled,1
user_206,1265678,view,1
user_387,1265678,view,1
user_499,1265678,view,1
user_64,1265678,view,1
user_242,1265678,view,1
user_368,1265678,view,1
user_324,1265678,view,1
user_37,1265678,view,1
user_289,1265678,view,1
user_429,1265678,enrolled,1
user_108,1265678,view,1
user_304,1265678,view,1
user_409,1265678,enrolled,1
user_33,814200,view,1
user_121,814200,buy,1
user_360,814200,view,1
user_411,814200,view,1
user_271,814200,enrolled,1
user_241,814200,buy,1
user_220,814200,view,1
user_309,814200,buy,1
user_281,814200,enrolled,1
user_285,814200,enrolled,1
user_382,814200,view,1
user_144,468182,view,1
user_109,468182,enrolled,1
user_491,468182,buy,1
user_114,468182,view,1
user_464,468182,view,1
user_136,468182,enrolled,1
user_50,468182,complete,1
user_295,468182,view,1
user_450,468182,enrolled,1
user_245,468182,buy,1
user_37,468182,enrolled,1
user_206,468182,view,1
user_462,468182,complete,1
user_256,468182,view,1
user_341,468182,enrolled,1
user_10,468182,view,1
user_184,468182,complete,1
user_11,468182,buy,1
user_64,468182,complete,1
user_376,468182,view,1
user_35,468182,buy,1
user_301,468182,view,1
user_135,468182,view,1
user_431,468182,enrolled,1
user_367,468182,complete,1
user_397,468182,buy,1
user_68,468182,view,1
user_65,468182,complete,1
user_92,468182,view,1
user_336,468182,view,1
user_354,468182,buy,1
user_70,468182,view,1
user_470,468182,view,1
user_215,468182,enrolled,1
user_395,468182,buy,1
user_436,468182,view,1
user_117,468182,buy,1
user_447,468182,enrolled,1
user_327,468182,view,1
user_453,468182,buy,1
user_10,468182,view,1
user_51,468182,buy,1
user_474,468182,buy,1
user_125,468182,view,1
user_72,468182,enrolled,1
user_382,468182,view,1
user_58,468182,view,1
user_331,789670,view,1
user_164,789670,view,1
user_168,789670,buy,1
user_306,789670,view,1
user_339,789670,view,1
user_101,789670,enrolled,1
user_460,789670,view,1
user_236,789670,view,1
user_311,789670,buy,1
user_414,789670,complete,1
user_14,789670,buy,1
user_88,789670,view,1
user_28,789670,view,1
user_238,789670,complete,1
user_263,789670,view,1
user_215,789670,enrolled,1
user_32,789670,complete,1
user_227,1009622,view,1
user_398,1009622,view,1
user_491,1009622,enrolled,1
user_449,1009622,view,1
user_329,1009622,buy,1
user_395,1009622,view,1
user_449,1009622,view,1
user_341,1009622,view,1
user_398,1009622,view,1
user_189,1009622,buy,1
user_477,1009622,view,1
user_251,1009622,view,1
user_340,1009622,enrolled,1
user_190,1009622,enrolled,1
user_84,1009622,enrolled,1
user_39,1009622,view,1
user_75,1009622,buy,1
user_12,1009622,enrolled,1
user_240,1009622,enrolled,1
user_32,1009622,view,1
user_132,1009622,view,1
user_26,1009622,view,1
user_410,1009622,view,1
user_287,1009622,complete,1
user_248,1009622,buy,1
user_324,1009622,enrolled,1
user_396,1009622,enrolled,1
user_351,1009622,view,1
user_426,1009622,view,1
user_356,1009622,view,1
user_456,1009622,view,1
user_437,1009622,view,1
user_414,1009622,complete,1
user_245,1009622,buy,1
user_320,1009622,buy,1
user_360,1009622,complete,1
user_34,1009622,view,1
user_455,1009622,view,1
user_99,1009622,view,1
user_453,1009622,buy,1
user_325,1009622,view,1
user_43,1009622,enrolled,1
user_387,1009622,enrolled,1
user_495,1009622,view,1
user_326,1009622,view,1
user_299,1009622,view,1
user_226,1164570,enrolled,1
user_322,1164570,buy,1
user_50,1164570,view,1
user_351,1164570,view,1
user_77,1164570,buy,1
user_233,1164570,enrolled,1
user_399,1164570,view,1
user_173,1164570,view,1
user_291,1164570,buy,1
user_255,1164570,view,1
user_450,1164570,view,1
user_62,1164570,view,1
user_256,1164570,view,1
user_5,1164570,view,1
user_355,1164570,buy,1
user_6,1164570,view,1
user_346,686430,buy,1
user_341,686430,view,1
user_293,686430,buy,1
user_203,686430,view,1
user_128,686430,complete,1
user_362,686430,enrolled,1
user_13,686430,view,1
user_267,686430,view,1
user_320,686430,view,1
user_203,686430,enrolled,1
user_137,686430,enrolled,1
user_350,686430,view,1
user_416,686430,view,1
user_340,686430,view,1
user_442,686430,enrolled,1
user_361,686430,enrolled,1
user_373,686430,view,1
user_240,686430,buy,1
user_238,686430,view,1
user_117,686430,view,1
user_186,686430,enrolled,1
user_223,686430,view,1
user_314,686430,view,1
user_237,686430,view,1
user_400,686430,view,1
user_145,686430,enrolled,1
user_113,686430,enrolled,1
user_193,686430,buy,1
user_55,686430,buy,1
user_78,686430,view,1
user_184,686430,enrolled,1
user_354,686430,view,1
user_377,686430,buy,1
user_131,1007622,view,1
user_357,1007622,view,1
user_30,1007622,buy,1
user_99,1007622,view,1
user_103,1007622,enrolled,1
user_8,1007622,buy,1
user_156,1007622,view,1
user_274,1007622,view,1
user_186,1007622,view,1
user_368,1007622,buy,1
user_458,1007622,complete,1
user_349,1007622,view,1
user_197,1007622,enrolled,1
user_460,1007622,view,1
user_416,1007622,buy,1
user_357,1007622,view,1
user_444,1007622,enrolled,1
user_423,1007622,buy,1
user_421,1007622,buy,1
user_398,1007622,view,1
user_55,1007622,complete,1
user_19,1007622,view,1
user_414,1007622,buy,1
user_66,1007622,view,1
user_277,1031648,view,1
user_90,1031648,view,1
user_79,1031648,view,1
user_234,1031648,view,1
user_476,1031648,complete,1
user_326,1031648,complete,1
user_65,1031648,view,1
user_344,1031648,buy,1
user_280,1031648,view,1
user_385,1031648,view,1
user_270,1031648,enrolled,1
user_43,1031648,view,1
user_437,1069348,buy,1
user_230,1069348,enrolled,1
user_150,1069348,view,1
user_41,1069348,complete,1
user_164,1069348,buy,1
user_295,1069348,buy,1
user_494,1069348,view,1
user_326,1069348,view,1
user_142,1069348,enrolled,1
user_199,1069348,buy,1
user_223,1069348,view,1
user_362,1069348,view,1
user_468,181294,buy,1
user_353,181294,view,1
user_41,181294,buy,1
user_169,181294,view,1
user_225,181294,view,1
user_403,181294,enrolled,1
user_253,181294,view,1
user_462,181294,complete,1
user_122,181294,view,1
user_5,181294,view,1
user_478,181294,complete,1
user_169,181294,enrolled,1
user_72,181294,buy,1
user_173,181294,view,1
user_240,181294,enrolled,1
user_476,181294,enrolled,1
user_79,181294,enrolled,1
user_302,181294,complete,1
user_242,181294,view,1
user_311,181294,view,1
user_310,181294,complete,1
user_288,181294,enrolled,1
user_142,181294,view,1
user_359,181294,view,1
user_197,181294,view,1
user_257,181294,buy,1
user_230,181294,view,1
user_95,181294,complete,1
user_387,181294,complete,1
user_359,181294,view,1
user_376,181294,view,1
user_202,181294,enrolled,1
user_188,181294,enrolled,1
user_91,181294,enrolled,1
user_90,181294,enrolled,1
user_57,181294,buy,1
user_284,181294,view,1
user_344,181294,view,1
user_396,780150,view,1
user_482,780150,enrolled,1
user_258,780150,complete,1
user_3,780150,enrolled,1
user_352,780150,complete,1
user_102,780150,view,1
user_413,780150,buy,1
user_111,780150,view,1
user_185,780150,complete,1
user_383,780150,enrolled,1
user_373,780150,view,1
user_99,780150,view,1
user_127,780150,complete,1
user_120,780150,view,1
user_309,780150,enrolled,1
user_320,780150,view,1
user_288,780150,view,1
user_61,780150,view,1
user_174,780150,enrolled,1
user_80,780150,enrolled,1
user_2,780150,buy,1
user_220,780150,buy,1
user_356,780150,view,1
user_50,780150,view,1
user_479,780150,buy,1
user_441,780150,view,1
user_231,780150,view,1
user_344,780150,enrolled,1
user_116,780150,enrolled,1
user_375,780150,view,1
user_280,780150,enrolled,1
user_408,780150,buy,1
user_123,780150,enrolled,1
user_257,780150,enrolled,1
user_227,922464,view,1
user_52,922464,buy,1
user_380,922464,buy,1
user_212,922464,buy,1
user_9,922464,buy,1
user_497,922464,view,1
user_174,922464,enrolled,1
user_232,922464,complete,1
user_483,922464,buy,1
user_358,922464,view,1
user_431,922464,enrolled,1
user_477,922464,buy,1
user_58,922464,view,1
user_62,922464,view,1
user_179,922464,view,1
user_426,922464,buy,1
user_118,922464,view,1
user_349,922464,view,1
user_358,922464,view,1
user_344,922464,complete,1
user_473,922464,view,1
user_130,922464,view,1
user_460,922464,view,1
user_242,922464,enrolled,1
user_194,922464,view,1
user_181,922464,buy,1
user_183,922464,buy,1
user_235,922464,view,1
user_442,922464,view,1
user_250,922464,enrolled,1
user_152,922464,complete,1
user_255,922464,view,1
user_121,922464,complete,1
user_343,922464,buy,1
user_135,922464,buy,1
user_282,922464,view,1
user_200,922464,enrolled,1
user_187,922464,view,1
user_455,922464,view,1
user_70,922464,complete,1
user_274,922464,buy,1
user_331,922464,buy,1
user_87,855188,view,1
user_282,855188,view,1
user_203,855188,view,1
user_40,855188,complete,1
user_220,855188,view,1
user_276,855188,view,1
user_61,855188,enrolled,1
user_365,855188,view,1
user_130,855188,buy,1
user_461,855188,view,1
user_220,855188,view,1
user_70,855188,enrolled,1
user_417,855188,view,1
user_422,855188,enrolled,1
user_238,855188,buy,1
user_260,855188,buy,1
user_294,855188,buy,1
user_435,855188,enrolled,1
user_486,855188,view,1
user_364,855188,buy,1
user_154,855188,view,1
user_230,855188,view,1
user_298,855188,complete,1
user_336,855188,complete,1
user_434,855188,view,1
user_397,855188,enrolled,1
user_226,855188,complete,1
user_429,855188,view,1
user_488,855188,view,1
user_308,855188,complete,1
user_325,855188,buy,1
user_347,855188,view,1
user_397,855188,view,1
user_375,855188,view,1
user_156,855188,view,1
user_28,855188,view,1
user_43,855188,view,1
user_458,855188,enrolled,1
user_60,855188,buy,1
user_163,855188,view,1
user_311,855188,view,1
user_38,855188,view,1
user_407,855188,view,1
user_12,855764,view,1
user_25,855764,view,1
user_97,855764,view,1
user_347,855764,complete,1
user_482,855764,buy,1
user_455,855764,buy,1
user_433,855764,complete,1
user_467,855764,buy,1
user_465,855764,view,1
user_124,855764,buy,1
user_101,855764,buy,1
user_269,855764,buy,1
user_196,855764,view,1
user_364,855764,enrolled,1
user_81,855764,view,1
user_315,855764,enrolled,1
user_478,855764,view,1
user_63,855764,view,1
user_462,855764,view,1
user_309,855764,view,1
user_81,855764,view,1
user_218,855764,enrolled,1
user_207,855764,complete,1
user_462,855764,view,1
user_295,855764,view,1
user_292,855764,enrolled,1
user_331,855764,enrolled,1
user_312,855764,view,1
user_442,855764,view,1
user_9,855764,view,1
user_401,855764,view,1
user_471,855764,view,1
user_291,855764,complete,1
user_200,855764,enrolled,1
user_145,855764,view,1
user_216,855764,enrolled,1
user_88,855764,view,1
user_436,855764,enrolled,1
user_489,855764,enrolled,1
user_5,855764,view,1
user_435,699376,view,1
user_273,699376,enrolled,1
user_155,699376,view,1
user_2,699376,view,1
user_462,699376,buy,1
user_492,699376,view,1
user_63,699376,view,1
user_258,699376,buy,1
user_343,699376,buy,1
user_189,699376,buy,1
user_10,699376,view,1
user_309,699376,view,1
user_147,699376,complete,1
user_363,699376,view,1
user_372,699376,view,1
user_212,699376,view,1
user_471,699376,view,1
user_303,699376,enrolled,1
user_366,699376,view,1
user_437,699376,view,1
user_462,699376,view,1
user_422,699376,complete,1
user_223,699376,complete,1
user_142,699376,view,1
user_443,699376,view,1
user_452,699376,view,1
user_107,699376,view,1
user_463,699376,buy,1
user_231,699376,view,1
user_97,699376,view,1
user_309,699376,enrolled,1
user_214,699376,view,1
user_76,699376,view,1
user_192,699376,view,1
user_454,699376,enrolled,1
user_410,699376,view,1
user_173,699376,view,1
user_125,699376,complete,1
user_155,699376,view,1
user_6,699376,enrolled,1
user_124,699376,buy,1
user_169,192726,view,1
user_476,192726,view,1
user_274,192726,buy,1
user_448,192726,view,1
user_367,192726,enrolled,1
user_420,192726,enrolled,1
user_235,192726,view,1
user_359,192726,buy,1
user_204,192726,complete,1
user_377,192726,buy,1
user_57,358998,buy,1
user_145,358998,view,1
user_118,358998,buy,1
user_69,358998,enrolled,1
user_297,358998,view,1
user_250,358998,view,1
user_253,358998,complete,1
user_360,358998,view,1
user_472,358998,enrolled,1
user_153,358998,view,1
user_384,358998,enrolled,1
user_336,358998,enrolled,1
user_340,358998,view,1
user_456,358998,buy,1
user_358,358998,view,1
user_281,358998,view,1
user_283,358998,buy,1
user_459,358998,enrolled,1
user_369,525446,buy,1
user_365,525446,view,1
user_223,525446,buy,1
user_215,525446,view,1
user_112,525446,view,1
user_425,525446,buy,1
user_186,525446,enrolled,1
user_334,525446,buy,1
user_48,525446,enrolled,1
user_197,525446,view,1
user_166,525446,view,1
user_186,525446,enrolled,1
user_54,525446,complete,1
user_460,525446,view,1
user_241,525446,view,1
user_454,525446,buy,1
user_438,525446,view,1
user_391,525446,view,1
user_110,525446,view,1
user_287,525446,view,1
user_234,525446,enrolled,1
user_363,525446,view,1
user_383,525446,buy,1
user_430,525446,enrolled,1
user_193,525446,buy,1
user_175,525446,view,1
user_168,525446,enrolled,1
user_219,525446,enrolled,1
user_345,525446,buy,1
user_198,525446,view,1
user_490,525446,enrolled,1
user_233,525446,complete,1
user_225,525446,view,1
user_307,525446,buy,1
user_211,525446,buy,1
user_399,525446,enrolled,1
user_188,525446,view,1
user_173,525446,enrolled,1
user_196,525446,view,1
user_401,525446,view,1
user_407,525446,view,1
user_122,525446,view,1
